24280,1
24414,2
24415,2
24416,2
24417,2
24418,2
24419,2
24420,2
24421,2
24422,1
24423,2
24424,1
24425,1
24552,1
24553,1
24554,1
24555,1
24556,1
24557,1
24558,1
24559,1
24560,1
24561,1
24562,2
24563,2
24564,1
24565,1
24566,1
24567,1
24757,1
24758,2
24759,2
24760,2
24761,1
24762,1
24763,2
24764,1
24765,2
24766,1
24767,1
24777,1
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,1
24785,1
24786,1
24787,1
24788,1
24838,1
24839,1
24840,1
24841,1
24842,1
24843,1
24844,1
24845,1
24846,1
24994,1
24995,1
24996,1
24997,1
24998,1
24999,1
25000,3
25001,3
25002,3
25003,2
25004,1
25005,1
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,1
25103,1
25105,1
25106,1
25107,1
25108,1
25109,1
25822,1
25823,1
25824,1
25825,1
26147,1
26148,1
26149,1
26293,1
26294,1
26295,1
26388,1
26389,1
26390,1
26543,1
26544,1
26545,2
26580,1
26581,1
26582,1
26583,1
26584,1
26630,1
26631,1
26632,1
26633,1
26634,1
26662,1
26663,1
26664,1
26665,1
26666,1
27160,1
27161,1
27162,1
27163,1
27164,2
27165,3
27166,2
27167,1
27168,1
27169,1
27170,1
27171,2
27172,1
27173,1
27174,2
27175,2
27176,2
27177,1
27178,1
27179,1
27180,1
27207,1
27208,1
27209,2
27210,1
27211,1
27212,1
27213,2
27214,2
27215,1
27216,1
27217,1
27218,1
27219,1
27220,1
27711,1
27712,1
27714,1
27715,1
27780,1
27786,1
27787,2
27788,1
27789,2
27790,3
27791,2
27792,2
27793,2
27794,1
27795,1
27796,1
27797,1
27798,1
27799,1
27800,1
27868,1
27869,1
27870,1
27871,1
27875,1
27876,1
27877,1
27883,1
27884,1
27885,1
27886,1
27887,1
27888,1
27889,2
27890,2
27891,1
27899,1
27955,1
27956,1
27957,1
28317,1
28318,1
28319,1
28320,1
28321,1
28322,1
28500,1
28501,1
28502,1
28503,1
28630,1
28712,1
28713,1
28714,1
28715,1
28716,1
28717,1
28796,1
28797,1
28867,1
28868,1
28869,1
28870,1
28871,1
29223,1
29224,2
29225,2
29226,2
29227,2
29228,1
29229,1
29230,1
30020,1
30021,1
30022,1
30023,1
30024,1
30025,1
30026,1
30027,1
30028,1
30031,1
30032,1
30033,1
30034,1
30035,2
30051,1
30167,2
30168,1
30169,1
30170,1
30171,1
30172,3
30173,3
30174,3
30175,1
30176,1
30177,1
30178,1
30179,1
30180,1
30183,1
30186,1
30187,1
30566,1
30567,1
30568,1
30580,1
30581,1
30582,1
30679,1
30680,1
30767,1
30768,1
31098,5
31099,4
31100,4
31101,4
31102,5
31103,5
31104,5
31105,5
31106,5
31107,5
31108,5
31109,5
31110,6
31111,6
31112,6
31113,5
31114,5
31338,1
31339,1
31350,1
31351,1
31352,1
31520,1
31536,1
31539,1
31543,1
31544,1
31545,1
31546,1
31547,1
31548,1
31549,1
31550,1
31793,1
31794,1
31795,1
31796,1
31797,2
31798,2
31799,2
31800,2
31801,2
31802,2
31803,2
32396,1
32397,1
32398,1
32399,1
32400,1
32456,1
32457,1
32458,1
32459,1
32461,1
32462,1
32512,1
32513,1
32514,1
32515,1
32516,1
32565,1
32572,1
32573,1
32574,1
32575,1
32576,1
32577,1
32578,2
32579,1
32580,1
32581,1
32582,1
32583,1
32584,1
32585,1
33053,1
33054,1
33055,1
33056,1
33057,1
33058,2
33059,2
33060,1
33061,1
33062,1
33063,1
33064,1
33065,2
33066,2
33067,2
33068,2
33069,3
33070,2
33071,2
33072,2
33073,2
33074,2
33075,2
33076,1
33077,1
33288,1
33289,1
33577,1
33578,1
33579,1
33580,1
33581,1
33673,1
33674,1
33675,1
33676,1
33677,1
33678,1
33894,1
33895,2
33896,2
33897,1
33898,1
34033,1
34034,1
34039,1
34095,1
34210,2
34211,2
34212,2
34213,2
34214,2
34215,2
34216,2
34217,1
34218,1
34594,1
34595,1
34596,1
34597,1
35075,1
35076,1
35081,1
35082,1
35083,1
35086,1
35087,1
35088,1
35089,1
35090,1
35164,1
35165,1
35166,1
35167,1
35168,1
35169,1
35170,1
35832,1
35833,1
35834,1
35835,1
35836,1
35837,1
35838,1
35839,1
35840,1
35841,1
36003,2
36004,2
36005,2
36008,2
36009,1
36010,1
36064,1
36065,1
36066,1
36067,1
36120,1
36121,1
36207,1
36208,1
36209,1
36210,1
36211,2
36212,2
36213,2
36214,1
36215,1
36216,1
36377,1
36378,1
36379,2
36380,2
36381,2
36382,2
36383,2
36384,2
36385,1
36386,1
36571,2
36572,2
36573,2
36574,2
36575,1
36576,1
36577,1
36578,1
36579,1
36580,1
36581,1
36582,1
36583,1
36596,1
36597,1
36598,1
36599,1
36600,1
36601,1
36602,1
36842,1
36843,1
37021,1
37419,1
37420,1
37483,1
37484,1
37782,2
37783,3
37784,3
37785,3
37786,2
37787,2
37788,2
37789,2
37790,2
37791,2
37792,1
37794,1
37795,1
37818,1
37819,1
37824,1
37825,1
37826,1
37827,1
37828,1
38136,1
38137,1
38141,1
38142,2
38143,2
38144,2
38145,3
38146,3
38147,3
38148,2
38149,1
38150,1
38151,2
38152,1
38153,1
38155,1
38156,2
38157,2
38158,1
38159,1
38160,2
38161,2
38165,1
38166,1
38390,1
38391,1
38392,1
38393,1
38578,1
38579,1
38580,1
38581,1
38582,1
38583,1
38584,1
38585,1
38586,1
38825,1
38826,1
38944,51
38945,52
38946,52
39124,1
39125,1
39126,1
39306,1
39307,1
39308,1
39309,1
39310,1
39311,1
39312,1
39313,1
39314,1
39315,1
39316,1
40012,1
40013,1
40014,1
40015,1
40016,1
40017,1
40018,1
40040,1
40044,1
40045,1
40046,1
40047,1
40048,1
40049,1
40050,1
40062,1
40063,1
40064,1
40065,2
40066,2
40067,1
40068,1
40069,1
40070,1
40071,1
40072,1
40073,1
40074,1
40075,1
40224,1
40225,1
40226,1
40465,1
40466,1
40467,1
40468,1
40469,1
40470,1
40471,1
40472,1
40533,1
40534,1
40535,1
40536,1
40537,1
40565,1
40566,1
40567,1
40568,1
40569,1
40570,1
40571,1
40734,1
40740,1
41169,1
41170,1
41171,1
41176,1
41177,1
41178,1
41208,1
41209,1
41210,1
41211,1
41445,1
41446,1
41447,1
41448,1
41449,1
41450,1
41451,1
41452,1
41621,1
41622,1
41842,1
41843,1
41844,1
42218,1
42219,1
42220,1
42221,1
42222,1
42223,1
42224,1
42225,2
42226,2
42227,2
42228,1
42652,1
42653,1
42821,1
42822,1
42823,1
42824,1
42825,1
42826,1
42827,1
42828,1
42829,1
42830,2
42831,2
42832,1
42833,1
42834,1
42844,1
42845,1
42846,1
43046,1
43103,1
43104,1
43105,1
43164,1
43165,1
43166,2
43167,1
43168,1
43169,1
43170,1
43271,2
43272,2
43273,2
43274,2
43275,2
43276,1
43277,1
43333,1
43334,1
43335,2
43336,3
43337,2
43638,1
43639,1
43640,1
43641,1
43642,1
43643,1
43644,2
43645,2
43646,1
43791,1
43792,1
43793,1
43794,1
43830,1
43831,1
43832,1
43833,1
43834,1
43835,1
43836,1
43853,2
43854,2
43855,2
43856,2
43857,2
43858,2
43859,1
43860,1
43861,1
43862,1
43899,1
44245,1
44367,1
44368,1
44369,1
44370,1
44371,1
44372,1
44643,1
44644,1
44645,1
44746,1
44747,1
45007,1
45008,1
45009,1
45090,3
45091,3
45092,3
45093,3
45094,3
45095,3
45096,3
45097,3
45098,3
45099,3
45100,3
45101,2
45102,2
45103,2
45104,1
45105,1
45106,1
45173,1
45330,1
45338,1
45339,1
45340,1
45341,1
45342,1
45344,1
45345,1
45346,1
45670,1
45671,2
45672,1
45839,1
45840,1
45847,1
45848,1
45849,1
45911,1
45912,1
45913,2
45914,2
45915,1
46019,1
46021,1
46022,1
46023,1
46024,1
46025,1
46026,1
46027,1
46028,1
46299,1
46300,1
46301,1
46302,1
46303,1
46395,1
46396,1
46397,1
46398,1
46399,1
46400,1
46401,2
46402,2
46403,1
46404,1
46405,1
46406,2
46407,2
46408,2
46409,1
46543,1
46544,1
46864,1
46865,1
46866,1
46867,1
46868,2
46869,2
46870,2
46871,1
47150,1
47151,1
47292,1
47293,1
47434,1
47435,1
47436,3
47437,1
47442,1
47443,1
47444,1
47445,1
47446,1
47447,1
47448,1
47449,1
47513,1
47516,1
47517,1
47518,1
47519,1
47523,1
47524,1
47525,1
47526,1
47527,1
47528,1
47529,2
47560,1
47561,1
47562,1
47563,1
47564,1
47565,1
47566,2
47567,2
47568,1
47569,1
47570,1
47571,1
47572,1
47574,1
47727,1
47728,1
47729,1
47730,1
47731,1
47732,2
47733,2
47734,2
47735,1
47736,1
47737,1
47738,1
47739,1
47740,2
47741,2
48007,1
48008,1
48009,1
48010,1
48011,1
48012,1
48013,1
48014,1
48015,1
48069,1
48070,1
48071,1
48072,1
48073,1
48074,1
48075,1
48076,1
48077,1
48078,1
48079,1
48269,1
48270,1
48274,1
48275,1
48276,2
48277,2
48278,2
48279,2
48280,2
48281,2
48282,1
48283,1
48338,1
48339,1
48340,1
48341,1
48342,1
48389,1
48390,2
48391,1
48736,1
48737,1
49016,1
49500,1
49501,1
50458,1
50459,1
50460,1
51108,1
51117,2
51118,1
51119,1
51120,1
51121,1
51122,1
51123,2
51124,2
51125,2
51126,2
51127,2
51128,2
51129,1
51130,1
51131,2
51132,2
51133,1
51165,1
51167,1
51171,1
51172,1
51643,1
51644,1
51774,1
51777,1
51779,1
51780,1
51781,1
51782,1
51783,1
51784,1
51785,1
51786,1
51787,1
52154,1
52155,1
52161,1
52166,1
52167,1
52168,1
52169,1
52170,1
52399,3
52400,3
52401,3
52402,3
52403,3
52404,3
52405,2
52406,2
52407,2
52408,2
52409,2
52410,2
52411,2
52412,2
52413,2
52414,1
52415,1
52576,1
52577,1
52896,1
52897,1
52898,1
52908,1
52909,1
52910,1
52911,2
52912,1
52914,1
52915,2
52916,2
52917,2
52918,3
52919,3
52920,2
52921,2
52922,1
53289,1
53290,2
53291,2
53292,2
53293,2
53294,2
53438,1
53439,1
53440,1
53441,1
53442,1
53443,1
53444,1
53449,1
53450,1
53451,1
53452,1
53453,2
53454,2
53455,1
53893,1
53894,1
53895,1
53896,1
53932,1
53933,1
53934,1
53973,1
53974,1
53975,1
53976,1
53977,1
54090,1
54091,2
54092,3
54093,3
54094,3
54095,3
54096,3
54097,4
54098,4
54099,4
54100,6
54101,5
54102,4
54103,1
54104,1
54105,1
54106,1
54107,1
54138,1
54139,1
54140,1
54141,1
54142,1
54143,1
54355,1
54356,1
54360,1
54361,1
54362,1
54363,1
54364,1
54737,1
54738,1
54739,1
54742,2
54743,2
54744,1
54745,2
54746,2
54747,2
54748,2
54749,2
54750,2
54751,2
54752,2
54753,2
54950,1
54951,1
55012,1
55013,1
55014,1
55015,1
55016,1
55017,1
55018,1
55019,1
55020,1
55021,1
55022,2
55048,1
55049,1
55050,1
55051,1
55052,1
55053,1
55054,1
55055,1
55056,1
55057,1
55372,1
55373,1
55374,1
55375,1
55376,1
55534,1
55539,1
55540,1
55584,1
55585,1
55586,1
55587,1
55588,1
55589,1
55590,1
55591,1
55592,1
55605,1
55606,1
55607,1
55608,1
55613,1
55614,1
55624,1
55625,1
55626,1
55627,1
55628,1
55793,1
55794,1
55795,1
55872,1
55873,1
55874,1
55875,1
55876,1
55880,1
55881,1
55882,1
55883,1
55884,1
55885,1
55886,1
55914,1
55915,1
55916,1
55917,1
55918,1
55920,1
55921,1
55922,2
55923,2
55924,2
55925,2
55926,1
55927,2
55928,2
55929,2
55930,1
56358,2
56359,2
56360,1
56361,1
56362,1
56363,1
56364,1
56365,1
56366,1
56367,1
56368,1
56369,1
56370,1
56371,1
56372,1
56431,1
56432,1
56468,1
56469,1
56470,1
56471,1
56472,1
56473,1
56474,2
56475,3
56476,3
56477,4
56478,4
56479,4
56480,4
56481,4
56482,4
56483,4
56484,4
56485,1
56486,1
56487,1
56488,1
56489,1
56490,1
56633,1
56634,1
56635,1
56667,1
56668,1
56669,1
56670,1
56671,1
56672,1
56673,1
56674,1
56675,1
56676,1
56679,1
56680,1
56681,2
56682,2
56683,1
56729,1
56730,1
56733,1
56734,1
56735,1
56736,1
56737,1
56738,1
56739,1
56740,1
56741,1
56742,1
56743,1
57213,1
57217,1
57218,1
57219,1
57220,1
57354,1
57355,2
57356,2
57357,2
57358,2
57359,2
57360,1
57361,2
57362,2
57363,2
57364,2
57365,2
57366,2
57784,1
57785,1
57786,2
57787,3
57788,3
57789,3
57790,3
57791,3
57792,3
57793,4
57794,4
57795,4
57796,4
57797,4
57798,3
57799,2
57800,2
57813,1
57814,1
57815,1
57816,1
57817,1
57818,1
57819,1
57820,1
57821,1
57822,1
57891,1
57892,1
57893,2
57894,2
57895,2
57896,2
57897,3
57898,3
57899,2
57900,2
57901,2
57902,1
57903,1
57904,1
57905,1
58661,1
58662,1
58720,1
58721,1
58829,3
58830,4
58831,3
58832,3
58833,3
58834,3
58835,3
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,1
58926,1
58927,1
58928,1
58929,1
59306,1
59307,1
59308,1
59309,1
59310,1
59360,1
59361,1
59517,1
59518,1
59546,1
59556,1
59557,1
59558,1
59559,1
59631,1
59632,1
59633,1
59634,1
59660,1
60262,1
60263,1
60264,1
60265,1
60368,1
60369,1
61054,1
61055,1
61056,1
61460,2
61461,2
61462,2
61463,2
61464,2
61465,1
61466,1
61731,1
61732,1
62157,1
63102,1
63205,1
63206,1
63207,1
63208,2
63209,2
63210,2
63211,2
63212,2
63213,1
63214,1
63215,1
63216,1
63217,1
63550,1
63551,1
63552,1
63553,1
63605,1
63606,1
63607,1
63608,1
63609,2
63610,2
63611,2
63612,2
63613,2
63614,2
63615,1
63616,1
63617,1
63618,1
63619,1
63638,1
63639,1
63945,1
63946,2
63947,1
63956,1
63957,1
63958,1
63959,1
63960,1
64325,1
64326,2
64327,2
64328,2
64329,2
64330,3
64331,3
64332,3
64333,3
64334,2
64335,1
64545,1
64546,2
64547,2
64548,2
64549,2
64550,2
64551,2
64552,2
64553,1
64980,1
64981,1
64982,1
64983,1
64984,1
65147,1
65597,2
65598,3
65599,2
65600,3
65601,3
65602,3
65603,3
65604,3
65605,2
65606,2
65607,2
65608,2
65609,2
65610,2
65611,2
65612,1
65613,1
65664,1
65665,1
65666,1
65667,1
65668,1
65669,1
65670,1
65671,1
65672,1
65673,1
65674,1
65675,1
65676,1
65677,1
65678,2
65679,1
65680,1
65768,1
66151,1
66152,1
66432,1
66433,1
66434,1
66435,1
66436,1
66437,1
66438,1
66439,1
66440,1
66527,2
66528,2
66529,2
66530,2
66531,2
66532,2
66533,2
66534,2
66535,2
66536,2
66537,2
66538,1
66539,1
66540,1
66724,1
66725,1
66726,1
66727,1
66728,1
66729,1
66730,1
66731,1
66732,1
67379,1
67380,1
67381,1
67382,1
67383,1
67384,1
67385,1
67386,1
67387,2
67388,2
67389,2
67390,1
67391,1
67392,1
67539,1
67540,1
67541,1
67542,1
67543,1
67544,3
67545,3
67546,3
67547,3
67548,3
67549,2
67550,2
67551,1
67757,1
67758,1
67759,2
67760,2
67761,1
67835,1
67836,1
67838,1
67839,1
67840,1
67869,1
67870,1
67871,2
67872,2
67873,2
67874,2
67875,2
67876,2
67877,2
67878,2
67879,2
67880,2
67881,1
67882,1
67883,1
67884,1
68415,1
68416,2
68417,1
68418,1
68419,1
68621,1
68622,1
68623,2
68624,2
68625,2
68626,2
68627,2
68693,1
68694,1
68695,1
68696,1
68697,1
68698,2
68699,3
68700,2
68701,2
68702,2
68925,1
68926,2
68927,2
68928,3
68929,3
68930,3
68931,3
68932,2
68933,3
68934,3
68935,1
68936,1
68937,1
68938,1
68939,1
68940,2
68941,2
68942,1
68944,1
69018,1
69019,1
69020,1
69048,1
69049,1
69050,1
69051,1
69052,1
69053,1
69072,1
69073,1
69145,1
69146,1
69147,1
69148,1
69351,1
69352,1
69353,1
69354,2
69355,2
69356,2
69357,2
69358,2
69359,2
69360,2
69361,1
69362,1
69425,1
69428,2
69429,2
69430,2
69431,2
69432,1
69451,1
69452,1
69453,1
69611,2
69612,2
69613,1
69615,1
69829,1
69830,1
69991,1
69992,1
69993,1
69994,1
69995,1
69996,1
69997,1
69998,1
69999,1
70120,1
70121,1
70122,1
70123,1
70124,1
70125,1
70154,1
70155,1
70156,1
70157,1
70408,1
70409,1
70410,2
70411,2
70412,2
70413,2
70414,2
70415,2
70760,1
70761,1
70762,2
70763,2
70764,2
70765,2
70766,2
70767,2
70768,1
70790,1
70791,1
70792,1
70793,1
71279,1
71280,1
71281,1
71282,1
71715,1
71716,2
71717,2
71718,2
71719,2
71720,1
71721,1
71722,1
71728,1
71729,1
71730,1
71731,1
72121,1
72122,1
72123,1
72183,1
72184,1
72185,1
72186,1
72187,1
72188,1
72189,1
72208,1
72209,1
72210,1
72211,2
72212,1
72213,1
72214,1
72215,1
72216,1
72476,1
72477,1
72478,1
72542,1
72543,1
72544,1
72545,1
72546,1
72547,1
72548,1
72549,1
72550,1
72551,1
72552,1
72553,2
72554,2
72555,2
72556,1
72797,1
72798,1
72799,1
72800,1
72801,1
72974,2
72975,2
72976,2
72977,2
72978,2
72979,2
72980,2
72981,2
72982,2
72983,2
72984,2
72985,2
72986,1
72987,2
72988,3
72989,4
72990,4
73065,1
73066,1
73067,1
73068,1
73069,1
73070,1
73071,1
73413,1
73414,1
73415,1
73416,1
73588,1
73589,1
73590,1
73595,1
73596,1
73706,2
73707,2
73750,1
73751,1
73752,1
73756,1
73757,1
73758,1
73759,1
73761,1
73762,1
73814,1
73815,1
73816,1
73817,1
73975,2
73976,2
73977,2
73978,2
73979,1
73980,1
73981,1
73982,1
74965,1
74966,1
74967,1
74969,1
74974,1
74975,1
74976,1
74977,1
74978,1
74979,1
74980,1
74981,1
75269,1
75270,1
75524,1
75525,1
75526,2
75527,2
75528,1
75529,1
75530,1
75531,1
75532,1
75533,1
75534,1
75535,1
75581,1
75582,1
75979,1
75980,1
75981,1
75982,1
75983,1
75984,1
75985,1
75986,2
75987,2
76487,1
76488,1
76489,1
76490,1
76491,1
76492,1
76493,1
76567,2
76568,2
76569,1
76570,1
76571,3
76572,3
76573,3
76574,3
76575,3
76576,3
76577,3
76578,3
76579,3
76580,3
76581,3
76582,1
76603,1
76616,1
76619,1
76620,1
76621,1
76622,1
76623,1
76872,1
76873,1
76874,1
76875,1
76876,1
76877,1
76883,1
76897,1
76898,1
76899,1
77922,1
77923,1
77924,1
77925,1
77926,3
77927,3
77928,2
77929,1
78172,1
78211,1
78266,1
78267,1
78268,1
78269,2
78270,2
78271,2
78272,1
78273,1
78274,1
78275,1
78276,1
78277,1
78344,1
78345,1
78346,1
78347,1
78348,1
78349,1
78350,1
78611,1
78612,1
78613,1
78614,1
78778,1
79050,1
79051,1
79128,1
79129,1
79130,1
79131,1
79132,1
79133,1
79134,1
79135,1
79279,1
79442,1
79443,1
79444,1
79476,1
79477,1
79478,1
79483,1
79484,1
79534,1
79535,2
79536,2
79537,2
79538,2
79539,1
79540,1
79883,1
79884,1
79885,1
79886,2
79887,2
79888,1
79889,1
79890,1
79891,1
79892,1
79893,1
79894,1
79957,1
79958,1
79959,2
79960,2
79961,2
79962,2
79963,2
79964,2
79965,2
79966,2
79967,2
79968,2
79969,2
79970,2
80102,1
80103,1
81276,1
81277,1
81278,1
81279,2
81280,2
81281,1
81284,1
81285,1
81286,2
81287,1
81288,1
81289,1
81290,1
81291,1
81292,1
81294,1
81295,1
81422,1
81619,1
81620,1
81621,1
81622,1
81623,1
81624,1
81625,1
81771,1
81772,1
81773,1
81774,1
81775,1
81780,1
81877,1
82075,1
82083,1
82084,1
82088,1
82089,1
82090,1
82091,1
82103,1
82104,1
82106,1
82107,1
82108,1
82109,1
82110,1
82111,1
82112,1
82113,1
82114,1
82115,1
82116,1
82117,1
82226,1
82230,2
82231,2
82232,1
82744,1
82778,1
